feature_1,feature_2,correlation,abs_correlation
KHARIF SORGHUM YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),0.2786299364190101,0.2786299364190101
RABI SORGHUM YIELD (Kg per ha),SORGHUM PRODUCTION (1000 tons),0.27771415604258415,0.27771415604258415
KHARIF SORGHUM YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),0.27764566511451033,0.27764566511451033
Dist Code,RABI SORGHUM YIELD (Kg per ha),-0.27669016545330455,0.27669016545330455
WHEAT YIELD (Kg per ha),FRUITS AREA (1000 ha),-0.276486982642088,0.276486982642088
WHEAT AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),0.27627607695921536,0.27627607695921536
WHEAT AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),0.2762114473097267,0.2762114473097267
PEARL MILLET YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),0.27567048092375224,0.27567048092375224
SORGHUM AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.275472781269936,0.275472781269936
RAPESEED AND MUSTARD AREA (1000 ha),FODDER AREA (1000 ha),0.2749608557709384,0.2749608557709384
RABI SORGHUM PRODUCTION (1000 tons),ONION AREA (1000 ha),0.27445276549106423,0.27445276549106423
RAPESEED AND MUSTARD PRODUCTION (1000 tons),FODDER AREA (1000 ha),0.2743928038344931,0.2743928038344931
GROUNDNUT PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),0.273040463460577,0.273040463460577
Dist Code,OILSEEDS AREA (1000 ha),-0.2727668503772534,0.2727668503772534
SESAMUM PRODUCTION (1000 tons),FRUITS AND VEGETABLES AREA (1000 ha),0.27269217874100293,0.27269217874100293
PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),0.2723930037726929,0.2723930037726929
GROUNDNUT AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.27227148108540594,0.27227148108540594
State Code,OILSEEDS AREA (1000 ha),-0.2721153084507752,0.2721153084507752
PEARL MILLET YIELD (Kg per ha),BARLEY YIELD (Kg per ha),0.2711995769665326,0.2711995769665326
Dist Code,SORGHUM PRODUCTION (1000 tons),-0.27103593169702705,0.27103593169702705
LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),0.2705441800357302,0.2705441800357302
PEARL MILLET PRODUCTION (1000 tons),OILSEEDS PRODUCTION (1000 tons),0.26969549477412974,0.26969549477412974
PEARL MILLET YIELD (Kg per ha),COTTON YIELD (Kg per ha),0.26954045998072523,0.26954045998072523
Dist Code,POTATOES AREA (1000 ha),0.2688908065187231,0.2688908065187231
WHEAT AREA (1000 ha),RAPESEED AND MUSTARD AREA (1000 ha),0.268671327206669,0.268671327206669
RICE AREA (1000 ha),KHARIF SORGHUM AREA (1000 ha),-0.2683720155939498,0.2683720155939498
State Code,OILSEEDS PRODUCTION (1000 tons),-0.26808070647629395,0.26808070647629395
Dist Code,SORGHUM AREA (1000 ha),-0.2679186067411743,0.2679186067411743
RABI SORGHUM YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),0.26758837054290185,0.26758837054290185
GROUNDNUT PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),0.2671993047706393,0.2671993047706393
CASTOR YIELD (Kg per ha),COTTON AREA (1000 ha),0.26707054584275064,0.26707054584275064
PEARL MILLET AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),0.2663864405539171,0.2663864405539171
State Code,GROUNDNUT AREA (1000 ha),-0.26615814880551847,0.26615814880551847
RICE PRODUCTION (1000 tons),WHEAT PRODUCTION (1000 tons),0.26587287059324716,0.26587287059324716
WHEAT AREA (1000 ha),BARLEY AREA (1000 ha),0.265555490188291,0.265555490188291
PEARL MILLET PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),0.26524641027761386,0.26524641027761386
RICE AREA (1000 ha),POTATOES AREA (1000 ha),0.2646695393424954,0.2646695393424954
SORGHUM YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),0.264619931097322,0.264619931097322
GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),0.2643458304524403,0.2643458304524403
Year,OILSEEDS YIELD (Kg per ha),0.2639980429004111,0.2639980429004111
Year,SESAMUM YIELD (Kg per ha),0.26395241200548153,0.26395241200548153
RICE PRODUCTION (1000 tons),FRUITS AREA (1000 ha),0.26358187460916904,0.26358187460916904
RABI SORGHUM YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),0.2632384404520159,0.2632384404520159
MINOR PULSES PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),0.2630923826551744,0.2630923826551744
RICE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),0.26238773339856847,0.26238773339856847
WHEAT YIELD (Kg per ha),MINOR PULSES YIELD (Kg per ha),0.2621233454609185,0.2621233454609185
SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),0.2614913961322206,0.2614913961322206
WHEAT AREA (1000 ha),CHICKPEA AREA (1000 ha),0.2612357846328961,0.2612357846328961
CHICKPEA YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),0.2610513400944062,0.2610513400944062
OILSEEDS PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.26062030174561546,0.26062030174561546
SUNFLOWER YIELD (Kg per ha),FRUITS AND VEGETABLES AREA (1000 ha),0.26029672660697517,0.26029672660697517
MINOR PULSES AREA (1000 ha),FODDER AREA (1000 ha),0.2600486475590922,0.2600486475590922
PEARL MILLET YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.2594630497176794,0.2594630497176794
SUGARCANE YIELD (Kg per ha),COTTON YIELD (Kg per ha),0.259329284597634,0.259329284597634
OILSEEDS YIELD (Kg per ha),COTTON YIELD (Kg per ha),0.2591501876125172,0.2591501876125172
MAIZE PRODUCTION (1000 tons),ONION AREA (1000 ha),0.25768136178599704,0.25768136178599704
SUNFLOWER PRODUCTION (1000 tons),ONION AREA (1000 ha),0.2568858934091154,0.2568858934091154
KHARIF SORGHUM AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),0.2562394770752385,0.2562394770752385
Dist Code,KHARIF SORGHUM PRODUCTION (1000 tons),-0.2560166612590101,0.2560166612590101
RICE PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),0.25526962092072014,0.25526962092072014
GROUNDNUT YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),0.2551766500030479,0.2551766500030479
SUNFLOWER AREA (1000 ha),ONION AREA (1000 ha),0.25454515495544733,0.25454515495544733
SORGHUM AREA (1000 ha),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.25440883683964827,0.25440883683964827
FINGER MILLET AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.25394212703954727,0.25394212703954727
PEARL MILLET YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),0.2534735124916963,0.2534735124916963
RABI SORGHUM PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),0.2530062885543326,0.2530062885543326
FINGER MILLET PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),0.2519544659946372,0.2519544659946372
RABI SORGHUM PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),0.2508293757719261,0.2508293757719261
RABI SORGHUM AREA (1000 ha),ONION AREA (1000 ha),0.2507673539238476,0.2507673539238476
CHICKPEA PRODUCTION (1000 tons),PIGEONPEA PRODUCTION (1000 tons),0.2505069280193968,0.2505069280193968
KHARIF SORGHUM YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.25041502065079635,0.25041502065079635
Dist Code,CHICKPEA AREA (1000 ha),-0.2504138084214774,0.2504138084214774
MINOR PULSES PRODUCTION (1000 tons),SESAMUM PRODUCTION (1000 tons),0.25021563032238997,0.25021563032238997
KHARIF SORGHUM AREA (1000 ha),OILSEEDS AREA (1000 ha),0.24879128656813485,0.24879128656813485
SORGHUM PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.2485120592420398,0.2485120592420398
BARLEY AREA (1000 ha),CHICKPEA AREA (1000 ha),0.24844532549323398,0.24844532549323398
BARLEY YIELD (Kg per ha),LINSEED YIELD (Kg per ha),0.2481829784404055,0.2481829784404055
SORGHUM YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),0.2480216283951289,0.2480216283951289
PEARL MILLET YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),0.2474259430307001,0.2474259430307001
PEARL MILLET PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),0.2471208434194448,0.2471208434194448
KHARIF SORGHUM YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),0.2467951906265794,0.2467951906265794
RAPESEED AND MUSTARD YIELD (Kg per ha),POTATOES AREA (1000 ha),0.24675984183103972,0.24675984183103972
VEGETABLES AREA (1000 ha),ONION AREA (1000 ha),0.24665047487876918,0.24665047487876918
LINSEED YIELD (Kg per ha),SOYABEAN AREA (1000 ha),0.24609804633432633,0.24609804633432633
CASTOR PRODUCTION (1000 tons),OILSEEDS PRODUCTION (1000 tons),0.2460980271867823,0.2460980271867823
PIGEONPEA PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),0.24603189232165779,0.24603189232165779
SORGHUM YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.2458381560838679,0.2458381560838679
BARLEY YIELD (Kg per ha),FRUITS AREA (1000 ha),-0.24555870478075212,0.24555870478075212
SAFFLOWER YIELD (Kg per ha),ONION AREA (1000 ha),0.2441972540756455,0.2441972540756455
RABI SORGHUM YIELD (Kg per ha),FRUITS AREA (1000 ha),0.24384660893957422,0.24384660893957422
KHARIF SORGHUM YIELD (Kg per ha),CHICKPEA PRODUCTION (1000 tons),0.2436837025251375,0.2436837025251375
WHEAT YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),0.2433099327471948,0.2433099327471948
KHARIF SORGHUM PRODUCTION (1000 tons),RABI SORGHUM PRODUCTION (1000 tons),0.24258750093275303,0.24258750093275303
Year,WHEAT PRODUCTION (1000 tons),0.2423947235253226,0.2423947235253226
COTTON AREA (1000 ha),COTTON YIELD (Kg per ha),0.242267461422119,0.242267461422119
BARLEY PRODUCTION (1000 tons),CHICKPEA PRODUCTION (1000 tons),0.2404079974698001,0.2404079974698001
LINSEED YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),0.2403952816499686,0.2403952816499686
MINOR PULSES PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),0.23985499057868484,0.23985499057868484
Year,MAIZE PRODUCTION (1000 tons),0.23958811002595748,0.23958811002595748
Dist Code,CHICKPEA PRODUCTION (1000 tons),-0.239278908555383,0.239278908555383
CHICKPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),0.23903404287449115,0.23903404287449115
SAFFLOWER YIELD (Kg per ha),COTTON AREA (1000 ha),0.2390048582129854,0.2390048582129854
KHARIF SORGHUM YIELD (Kg per ha),MAIZE YIELD (Kg per ha),0.23899710138120406,0.23899710138120406
RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),0.23866432800646087,0.23866432800646087
Dist Code,OILSEEDS PRODUCTION (1000 tons),-0.23805515940680627,0.23805515940680627
RABI SORGHUM PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),0.2375175208406924,0.2375175208406924
RICE YIELD (Kg per ha),OILSEEDS YIELD (Kg per ha),0.2373571270585654,0.2373571270585654
SUNFLOWER YIELD (Kg per ha),VEGETABLES AREA (1000 ha),0.23697683999635755,0.23697683999635755
GROUNDNUT YIELD (Kg per ha),CASTOR YIELD (Kg per ha),0.23653537072395786,0.23653537072395786
CHICKPEA PRODUCTION (1000 tons),FODDER AREA (1000 ha),0.2363535600988832,0.2363535600988832
KHARIF SORGHUM YIELD (Kg per ha),SOYABEAN AREA (1000 ha),0.2361924205429394,0.2361924205429394
Dist Code,SOYABEAN YIELD (Kg per ha),-0.2361786333431167,0.2361786333431167
FINGER MILLET YIELD (Kg per ha),FRUITS AND VEGETABLES AREA (1000 ha),0.23595661387686642,0.23595661387686642
Year,SOYABEAN AREA (1000 ha),0.23572130064206603,0.23572130064206603
OILSEEDS YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),0.23550252289611498,0.23550252289611498
MINOR PULSES YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),0.2353931380160445,0.2353931380160445
CHICKPEA AREA (1000 ha),OILSEEDS AREA (1000 ha),0.23536715477080836,0.23536715477080836
SUGARCANE AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.23512165127620746,0.23512165127620746
Year,PEARL MILLET YIELD (Kg per ha),0.23511482050305768,0.23511482050305768
MINOR PULSES AREA (1000 ha),LINSEED AREA (1000 ha),0.23509224364231615,0.23509224364231615
WHEAT YIELD (Kg per ha),POTATOES AREA (1000 ha),0.23506821070086006,0.23506821070086006
SESAMUM PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),0.2350656635881279,0.2350656635881279
Dist Code,GROUNDNUT YIELD (Kg per ha),-0.2350166219647412,0.2350166219647412
RABI SORGHUM AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.23496293862618967,0.23496293862618967
RABI SORGHUM YIELD (Kg per ha),CASTOR YIELD (Kg per ha),0.23494845975203268,0.23494845975203268
SORGHUM YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),0.2348762468541922,0.2348762468541922
CHICKPEA PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),0.23467184165929153,0.23467184165929153
KHARIF SORGHUM AREA (1000 ha),SAFFLOWER YIELD (Kg per ha),0.23429447883236454,0.23429447883236454
BARLEY YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),0.2335792597866562,0.2335792597866562
PEARL MILLET PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),0.23347540667731884,0.23347540667731884
SORGHUM YIELD (Kg per ha),CHICKPEA PRODUCTION (1000 tons),0.23346035518727887,0.23346035518727887
SOYABEAN YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.23334486018664044,0.23334486018664044
WHEAT YIELD (Kg per ha),RABI SORGHUM YIELD (Kg per ha),-0.23306944661192053,0.23306944661192053
RICE PRODUCTION (1000 tons),KHARIF SORGHUM AREA (1000 ha),-0.23302729913138287,0.23302729913138287
SAFFLOWER AREA (1000 ha),OILSEEDS AREA (1000 ha),0.2329392703454569,0.2329392703454569
BARLEY PRODUCTION (1000 tons),FODDER AREA (1000 ha),0.23262782242004001,0.23262782242004001
Year,RICE PRODUCTION (1000 tons),0.23240014941917173,0.23240014941917173
GROUNDNUT YIELD (Kg per ha),SESAMUM YIELD (Kg per ha),0.23234823184211237,0.23234823184211237
BARLEY AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),0.2323133712743709,0.2323133712743709
RICE YIELD (Kg per ha),RABI SORGHUM YIELD (Kg per ha),0.23198213582484728,0.23198213582484728
WHEAT YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),0.23181186447932156,0.23181186447932156
SUGARCANE YIELD (Kg per ha),FRUITS AND VEGETABLES AREA (1000 ha),0.23173975626618193,0.23173975626618193
SESAMUM AREA (1000 ha),OILSEEDS AREA (1000 ha),0.23172842153296647,0.23172842153296647
CHICKPEA AREA (1000 ha),SOYABEAN YIELD (Kg per ha),0.2316885949624052,0.2316885949624052
RICE YIELD (Kg per ha),GROUNDNUT YIELD (Kg per ha),0.2312191637991197,0.2312191637991197
CHICKPEA YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),0.2309843312501936,0.2309843312501936
CHICKPEA PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),0.23096804692925885,0.23096804692925885
Dist Code,RICE PRODUCTION (1000 tons),0.2306983212990377,0.2306983212990377
WHEAT AREA (1000 ha),LINSEED YIELD (Kg per ha),0.23065290633865285,0.23065290633865285
RABI SORGHUM YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.23056578465265812,0.23056578465265812
PIGEONPEA AREA (1000 ha),OILSEEDS AREA (1000 ha),0.23043695607194736,0.23043695607194736
WHEAT PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),0.23043675350183385,0.23043675350183385
RICE AREA (1000 ha),PEARL MILLET AREA (1000 ha),-0.23014043515443852,0.23014043515443852
SORGHUM YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),0.23002476700365937,0.23002476700365937
CHICKPEA AREA (1000 ha),LINSEED PRODUCTION (1000 tons),0.22941361177434144,0.22941361177434144
WHEAT PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),-0.2292474315354751,0.2292474315354751
KHARIF SORGHUM YIELD (Kg per ha),OILSEEDS AREA (1000 ha),0.22870048418829453,0.22870048418829453
RICE AREA (1000 ha),SORGHUM AREA (1000 ha),-0.22784499981848144,0.22784499981848144
BARLEY PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),0.22777466187247683,0.22777466187247683
CHICKPEA AREA (1000 ha),PIGEONPEA AREA (1000 ha),0.22758138370569184,0.22758138370569184
SORGHUM YIELD (Kg per ha),SOYABEAN AREA (1000 ha),0.22750544426066063,0.22750544426066063
SORGHUM YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),0.22742506647931846,0.22742506647931846
OILSEEDS AREA (1000 ha),COTTON YIELD (Kg per ha),0.2272794872578912,0.2272794872578912
SORGHUM PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),-0.22696291772254187,0.22696291772254187
Year,SOYABEAN PRODUCTION (1000 tons),0.22688585076979162,0.22688585076979162
LINSEED YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),0.2268269338754637,0.2268269338754637
State Code,PEARL MILLET YIELD (Kg per ha),-0.22666727184550578,0.22666727184550578
PEARL MILLET PRODUCTION (1000 tons),CASTOR PRODUCTION (1000 tons),0.22654195325548349,0.22654195325548349
PEARL MILLET AREA (1000 ha),SESAMUM AREA (1000 ha),0.22640844623233514,0.22640844623233514
RICE YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),-0.2255312714102216,0.2255312714102216
State Code,RABI SORGHUM YIELD (Kg per ha),-0.22521499133170003,0.22521499133170003
KHARIF SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),0.22484346247752326,0.22484346247752326
MAIZE PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),0.22484318467958728,0.22484318467958728
State Code,GROUNDNUT YIELD (Kg per ha),-0.22480675788002435,0.22480675788002435
GROUNDNUT YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),0.22423869940641605,0.22423869940641605
SAFFLOWER AREA (1000 ha),COTTON AREA (1000 ha),0.22423818442037605,0.22423818442037605
GROUNDNUT YIELD (Kg per ha),FRUITS AND VEGETABLES AREA (1000 ha),0.22422770733084624,0.22422770733084624
Year,KHARIF SORGHUM AREA (1000 ha),-0.22403192168446198,0.22403192168446198
RICE YIELD (Kg per ha),PEARL MILLET YIELD (Kg per ha),0.224018377289039,0.224018377289039
PEARL MILLET YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),0.2238409523979808,0.2238409523979808
RICE PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),0.22344802915569834,0.22344802915569834
PEARL MILLET YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),0.22262723498796813,0.22262723498796813
GROUNDNUT AREA (1000 ha),COTTON YIELD (Kg per ha),0.22207069975922106,0.22207069975922106
RAPESEED AND MUSTARD YIELD (Kg per ha),FRUITS AREA (1000 ha),-0.22192847808347188,0.22192847808347188
Year,BARLEY AREA (1000 ha),-0.22189001801239436,0.22189001801239436
MINOR PULSES AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),0.22141775716603948,0.22141775716603948
OILSEEDS AREA (1000 ha),COTTON AREA (1000 ha),0.22126192484414914,0.22126192484414914
CHICKPEA PRODUCTION (1000 tons),OILSEEDS PRODUCTION (1000 tons),0.2210686447732003,0.2210686447732003
CHICKPEA AREA (1000 ha),RAPESEED AND MUSTARD AREA (1000 ha),0.2209828248974612,0.2209828248974612
SORGHUM AREA (1000 ha),ONION AREA (1000 ha),0.220768304580944,0.220768304580944
RICE AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),-0.22071502855479883,0.22071502855479883
WHEAT YIELD (Kg per ha),LINSEED YIELD (Kg per ha),0.2206671304576423,0.2206671304576423
RICE AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),-0.22028519976533043,0.22028519976533043
FINGER MILLET YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),0.22023817127760154,0.22023817127760154
RICE AREA (1000 ha),RICE YIELD (Kg per ha),0.22006627001284998,0.22006627001284998
SORGHUM YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),0.2198009503379551,0.2198009503379551
FINGER MILLET YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),0.21957541961413243,0.21957541961413243
WHEAT AREA (1000 ha),CHICKPEA YIELD (Kg per ha),0.219226467655643,0.219226467655643
FINGER MILLET YIELD (Kg per ha),GROUNDNUT YIELD (Kg per ha),0.21914282838631044,0.21914282838631044
SORGHUM PRODUCTION (1000 tons),ONION AREA (1000 ha),0.2190420910681477,0.2190420910681477
KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM PRODUCTION (1000 tons),0.21903832047525817,0.21903832047525817
RICE YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),0.21886166459900425,0.21886166459900425
RABI SORGHUM AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),0.21850427089069438,0.21850427089069438
KHARIF SORGHUM PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),0.21833678082549215,0.21833678082549215
RABI SORGHUM YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.21823720704789046,0.21823720704789046
CHICKPEA PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),0.21775252271490647,0.21775252271490647
GROUNDNUT AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),0.21757050243773288,0.21757050243773288
BARLEY YIELD (Kg per ha),FODDER AREA (1000 ha),0.2175242700448624,0.2175242700448624
CASTOR AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),0.2173050379083738,0.2173050379083738
RABI SORGHUM AREA (1000 ha),OILSEEDS AREA (1000 ha),0.21697282121652847,0.21697282121652847
PIGEONPEA PRODUCTION (1000 tons),SOYABEAN PRODUCTION (1000 tons),0.21692722578784462,0.21692722578784462
MAIZE YIELD (Kg per ha),FRUITS AREA (1000 ha),0.21682663835152396,0.21682663835152396
SUNFLOWER YIELD (Kg per ha),POTATOES AREA (1000 ha),0.21644043141115663,0.21644043141115663
WHEAT AREA (1000 ha),RABI SORGHUM YIELD (Kg per ha),-0.21641896086760115,0.21641896086760115
Year,OILSEEDS PRODUCTION (1000 tons),0.2154683154059669,0.2154683154059669
BARLEY YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),-0.21531846952536934,0.21531846952536934
KHARIF SORGHUM YIELD (Kg per ha),SAFFLOWER YIELD (Kg per ha),0.2152090540025265,0.2152090540025265
SORGHUM AREA (1000 ha),BARLEY YIELD (Kg per ha),-0.2151384632330893,0.2151384632330893
RAPESEED AND MUSTARD YIELD (Kg per ha),LINSEED YIELD (Kg per ha),0.21414171604459806,0.21414171604459806
Dist Code,SESAMUM YIELD (Kg per ha),0.21360407066472992,0.21360407066472992
SAFFLOWER PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),0.213352522577543,0.213352522577543
Dist Code,COTTON AREA (1000 ha),-0.213191034940282,0.213191034940282
FRUITS AND VEGETABLES AREA (1000 ha),ONION AREA (1000 ha),0.2130968148666438,0.2130968148666438
GROUNDNUT PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.21308233712584254,0.21308233712584254
State Code,GROUNDNUT PRODUCTION (1000 tons),-0.21307630606585218,0.21307630606585218
PIGEONPEA PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),0.212908268271422,0.212908268271422
KHARIF SORGHUM PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),0.21281652628339115,0.21281652628339115
SAFFLOWER PRODUCTION (1000 tons),COTTON AREA (1000 ha),0.21253587355367223,0.21253587355367223
